ID,Smiles,Inhibition,MW,QED,SA_Score,TPSA,HBD,HBA,RotBonds,LogP,Lipinski,Veber
TRAIN_1434,CN(CCO)c1ccc2nnc(c3ccc(Cl)cc3Cl)n2n1,11.2,338.2,0.7918,3.8951,66.55,1,6,4,2.53,5,2
TRAIN_1435,CC1(C)CC(=C2C=CC3C4C=CC(C23)C4=C5CC(C)(C)NC(C)(C)C5)CC(C)(C)N1,24.7,406.66,0.4765,5.7377,24.06,2,2,0,6.08,4,2
TRAIN_1436,CCCn1nnc(NC(=O)COc2cccc3ccccc23)n1,11.8,311.35,0.7548,3.946,81.93,1,6,6,2.25,5,2
TRAIN_1437,Brc1cc2C(=O)N(NC(=O)C34CC5CC(CC(C5)C3)C4)C(=O)c6cccc(c1)c26,0.5,453.34,0.684,5.0782,66.48,1,3,2,4.45,5,2
TRAIN_1438,COc1ccc(N)cc1n2nnnc2n3cccn3,10.2,257.26,0.6837,3.8308,96.67,1,8,3,0.44,5,2
TRAIN_1439,Cn1nc(C(=O)N2CCN3C(=O)NN=C3CC2)c4ccccc14,0.5,312.33,0.6929,3.9357,88.81,1,6,1,0.16,5,2
TRAIN_1440,COCCNC(=S)N1CCc2cc(OC)c(OC)cc2C1COC3=CC(=O)Oc4ccccc34,48.4,484.57,0.2941,4.6794,82.40000000000002,1,7,8,3.31,5,2
TRAIN_1441,COc1ccccc1N2CCN(CC2)\N=C/C(=C/c3ccccc3)/Cl,52.0506637390875,355.87,0.7563,4.0052,28.07,0,4,5,4.08,5,2
TRAIN_1442,Cl.Cc1[nH]ncc1CCCNCc2cnc3c(c2)c(cn3C(C)(C)C)C#N,59.74322957366329,386.93,0.6303,4.0208,82.32,2,5,6,3.84,5,2
TRAIN_1443,CC1=CC=CN2C(=O)C(=C(NCc3occc3)N=C12)\C=N\O,32.26841042998019,298.3,0.4365,3.906,92.13,2,7,4,2.02,5,2
TRAIN_1444,O=C1CCC(=O)N1OCCCOc2ccc3CCCc3c2,44.98612116534271,289.33,0.5937,3.8878,55.84,0,4,6,2.02,5,2
TRAIN_1445,COCCN1C(CNC(=O)c2n[nH]c3ccccc23)Cn4cccc4C1=O,39.12393152149421,367.41,0.6862,4.4736,92.25,2,5,6,1.27,5,2
TRAIN_1446,Oc1ccc2cc(Nc3nccn4nnnc34)ccc2n1,45.52209826886108,279.26,0.5732,3.8989,101.12,2,8,2,1.52,5,2
TRAIN_1447,CCN(CC)C(=O)c1sc(NC(=S)Nc2ccsc2C(=O)OC)c(C(=O)OC)c1C,80.63578965535426,469.61,0.4643,4.1009,96.97,2,8,7,3.98,5,2
TRAIN_1448,Clc1ccc(Cl)c2c1N(CC#N)C(=O)C23OCCCO3,50.43697954370035,313.14,0.7472,4.2521,62.56,0,4,1,2.45,5,2
TRAIN_1449,CS(=O)(=O)N1CCC[C@H]1C(=O)N[C@@H]2C[C@H](C2)C3=CC(=O)NC(=N3)C4CC4,26.89905125340978,380.47,0.7694,4.4055,112.23,2,5,5,0.43,5,2
TRAIN_1450,COC1=COC(=CC1=O)CN2C[C@@H]3CCN([C@@H]3C2)C(=O)N4CCOCC4,24.54228610055084,363.41,0.7832,4.6868,75.46000000000001,0,6,3,0.61,5,2
TRAIN_1451,O=C(OC1(CC1)C2CC2)c3cc4CS(=O)(=O)CCc4s3,43.0943808697403,312.41,0.8037,3.823,60.440000000000005,0,5,3,2.32,5,2
TRAIN_1452,Cl.CC(=O)Nc1ccc(Nc2cc(C)nc(n2)n3nc(C)cc3C)cc1,52.68348107061186,372.86,0.7288,3.9887,84.73,2,6,4,3.71,5,2
TRAIN_1453,CCOC(=O)C1CCCN(C1)c2nc(Nc3ccc(C)cc3)c4nn[nH]c4n2,83.63687790940165,381.44,0.6492,4.5044,108.92,2,8,5,2.58,5,2
TRAIN_1454,CN1C(=O)N(C)c2cc(CNN3C=NNC3=S)ccc12,41.803817039086056,290.35,0.7023,3.8353,72.57,2,7,3,0.87,5,2
TRAIN_1455,COCCOC1=CC(=O)N2CCOCCC2=C1C(=O)N3CCCC3,26.01023054685965,336.39,0.7398,3.9656,69.99999999999999,0,6,5,0.68,5,2
TRAIN_1456,COc1cc(\C=C\C(=O)O)cc(c1OC)S(=O)(=O)N(C)CCO,43.58529370874103,345.37,0.6562,3.882,113.37,2,6,8,0.41,5,2
TRAIN_1457,CN1CC(=O)N2C[C@H](C[C@H]2C1=O)n3ccnc3c4cc(cs4)C#CCO,39.960017450417325,370.43,0.7843,4.6776,78.67,1,6,2,0.57,5,2
TRAIN_1458,CN1C(=O)N(C)c2nc([nH]c2C1=O)N3CCN(CC3)c4cccc(O)c4,48.46661648872674,356.39,0.6702,4.0077,99.39,2,8,2,-0.01,5,2
TRAIN_1459,COC[C@@H]1[C@H](NC(=O)CCN2CCCO2)[C@@H]3CCO[C@H]13,33.30776495630204,284.36,0.7538,4.827,60.03,1,5,6,0.18,5,2
TRAIN_1460,Cc1ccc(O[C@H]2COCC[C@H]2NC(=O)c3cnn[nH]3)cn1,34.33944896951451,303.32,0.8512,4.5774,102.02,2,6,4,0.47,5,2
TRAIN_1461,[Na+].[Na+].[O-]C(=O)CN1C(=O)S\C(=C/C=C\2/SCCN2CCCS(=O)(=O)[O-])\C1=S,48.81658364934249,468.51,0.1545,3.9828,120.88,0,10,7,-6.05,5,2
TRAIN_1462,OC(=O)CCSc1nc(Cl)nc2nc[nH]c12,40.18629758714422,258.69,0.4914,3.7327,91.76,2,5,4,1.57,5,2
TRAIN_1463,Clc1nc2cccnc2n3nc(cc13)c4occc4,29.69303565350376,270.68,0.5329,3.8431,56.22,0,5,1,3.19,5,2
TRAIN_1464,CCCc1onc(c1)C2CCCN2Cc3c[nH]nc3c4cc(OC)ccc4OC,95.1359358745104,396.49,0.6092,4.5354,76.41000000000001,1,6,8,4.37,5,2
TRAIN_1465,O=C(NCCC1=CCCCC1)C2(CCCCC2)n3cnnn3,70.71877501905644,303.41,0.8474,3.9273,72.7,1,5,5,2.34,5,2
TRAIN_1466,Cc1cc(n2nc(C)cc2C)n3nc(C)c(c4ccc(Cl)cc4)c3n1,38.65411259354431,351.84,0.535,3.9766,48.010000000000005,0,5,2,4.47,5,2
TRAIN_1467,Cn1cc(cn1)C(NC(=O)c2cc3sccc3[nH]2)[C@@H]4C[C@H](O)C4,43.638987300506734,330.41,0.6857,4.3421,82.94,3,5,4,2.2,5,2
TRAIN_1468,O=C(CN1C(=O)Oc2ccccc12)NC34CC5CC(CC(C5)C3)C4,47.94598041142714,326.4,0.943,4.9433,64.24,1,4,3,2.68,5,2
TRAIN_1469,C[C@@H](CO)Cc1nc2C(=O)NCC(C)(C)Cc2[nH]1,41.40495035739797,251.33,0.7464,4.1792,78.01,3,3,3,0.89,5,2
TRAIN_1470,CC(=CCO[C@H]1CCOC[C@H]1Nc2ncc(F)c(n2)N3CCOCC3)C,51.9212238303666,366.44,0.7725,4.6868,68.74000000000001,1,7,6,2.0,5,2
TRAIN_1471,O=C(N1CCN(CC1)C(=O)C2(CCCC2)c3cccs3)c4cnn5ccccc45,77.84084644112161,408.53,0.6688,4.1267,57.92,0,5,3,3.19,5,2
TRAIN_1472,CC(C)(C)c1cc([nH]n1)C2=NNC(=S)N2c3ccc(Cl)c(c3)C(=O)O,49.96524298747309,377.86,0.5995,3.9568,99.59,3,5,3,3.97,5,2
TRAIN_1473,CCn1nc(C)c2ncnc(NC3CCCCCC3)c12,56.97417434117483,273.38,0.8718,3.8592,55.63,1,5,3,3.29,5,2
TRAIN_1474,CN(CC#N)C(=O)C1=C(OCCS1)c2ccccc2,45.05323815504983,274.34,0.7921,3.8183,53.33,0,4,3,2.1,5,2
TRAIN_1475,Cc1ccc(OCCn2c(C)c(\C=N\n3cnnc3)c4ccccc24)cc1C,71.30940452847918,373.46,0.4778,4.0875,57.23,0,6,6,4.12,5,2
TRAIN_1476,Cc1cc(C)n(CC(O)CON=C2c3ccccc3c4ccccc24)n1,73.59713506335365,347.42,0.5636,4.443,59.64,1,5,5,3.31,5,2
TRAIN_1477,CC(C)(c1ccccc1)n2nnc(n2)c3ccccc3,34.899396426499706,264.33,0.7297,3.8592,43.6,0,4,3,3.12,5,2
TRAIN_1478,CSc1nnc(CNC(=O)OC(C)(C)C)n1c2ccccc2,39.153654759793085,320.42,0.8771,3.884,69.03999999999999,1,6,4,3.01,5,2
TRAIN_1479,CN1C[C@@H](C[C@H]1CO)NC(=O)Nc2cccc3ccccc23,50.55299605447982,299.37,0.8123,4.5667,64.6,3,3,3,2.03,5,2
TRAIN_1480,O=C(N[C@@H]1CCCNC1)C2=CC(=O)N=C3SC=CN23,46.48283003581171,278.34,0.8248,4.2476,75.5,2,6,2,0.24,5,2
TRAIN_1481,F\C(=C(\F)/C(C#N)(c1ccccc1)c2ccccc2)\c3ccccc3,75.99800566659155,331.37,0.5922,3.9958,23.79,0,1,4,5.8,4,2
TRAIN_1482,Oc1ccc(c(O)c1)c2oncc2c3ccccc3,97.52242426566822,253.26,0.734,3.8308,66.49000000000001,2,4,2,3.42,5,2
TRAIN_1483,O=C1NC(=O)c2c1cc3ccccc3c2c4ccccc4,70.28861,273.29,0.6907,3.8878,46.17,1,2,1,3.39,5,2
TRAIN_1484,CCn1nccc1c2cc(C(=O)O)c3ccc(Cl)c(C)c3n2,67.67837538532342,315.76,0.7983,3.884,68.01,1,4,3,3.78,5,2
TRAIN_1485,Nc1ccccc1C2=NNC(=NC2=O)SCC=C,46.99387797172457,260.32,0.4962,3.7896,84.66,2,5,4,1.69,5,2
TRAIN_1486,CN1C=C(C=CC1=O)c2noc(n2)c3n[nH]c4ccccc34,47.72641197367097,293.29,0.6101,3.9168,89.6,1,6,2,1.98,5,2
TRAIN_1487,CC(C)Oc1nnc(SCc2nc3C(=O)N(C)C(=O)N(C)c3[nH]2)s1,39.35212928649846,368.44,0.6664,3.9353,107.69,1,10,5,0.89,5,2
TRAIN_1488,CCCCN(C)CC1=CC(=O)Oc2cc(C)c(O)cc12,69.2949360231266,275.35,0.8521,3.823,53.68000000000001,1,4,5,3.04,5,2
TRAIN_1489,CCCC(=O)CSC1=C(C#N)C(=CC(=O)N1)C,44.22482273923612,250.32,0.8112,3.7322,73.72,1,4,5,2.02,5,2
TRAIN_1490,Cc1cc(C[C@@H]2COC[C@@H]2NC(=O)C3=CC(=O)N(N3)c4ccccc4)on1,47.9114631024349,368.39,0.7096,4.7174,102.15,2,6,5,1.45,5,2
TRAIN_1491,CC(CC=C)(NCc1ccccc1)c2ccccc2,68.98715668461247,251.37,0.7561,4.2476,12.03,1,1,6,4.27,5,2
TRAIN_1492,CC1=C2C(CCS2(=O)=O)CC3(C1)C(=O)OC(C)(C)OC3=O,52.25201470820889,314.36,0.4948,4.6632,86.74000000000001,0,6,0,1.31,5,2
TRAIN_1493,COc1ccc(OC)c(NC(=O)C2C3CC4OC(=O)C2C4C3)c1,63.68972,317.34,0.8579,5.6634,73.86000000000001,1,5,4,1.84,5,2
TRAIN_1494,O=C1Nc2cncnc2N1C3CCN(Cc4cccc(c4)C#N)C3,41.43371478155817,320.36,0.7883,4.3923,90.6,1,6,3,1.44,5,2
TRAIN_1495,FC(F)(F)C1=C(\C=N\Nc2nc3ccccc3s2)C(=O)N(N1)c4nc5ccccc5s4,84.0625913869726,460.47,0.2965,4.1735,87.96,2,8,4,4.85,5,2
TRAIN_1496,CO[C@@H]1COCC[C@H]1NC(=O)C2=C(C)C(=C(C)NC2=O)Cl,41.08662406335844,314.77,0.8777,4.5023,80.42,2,4,3,1.18,5,2
TRAIN_1497,CCc1sc(cc1Br)C(=O)Nn2cnnc2,97.90978517769224,301.17,0.9436,3.7327,59.81,1,5,3,2.05,5,2
TRAIN_1498,Nc1[nH]nc(c2ccc(Br)s2)c1c3ccc4OCOc4c3,94.51941838334348,364.22,0.7239,3.8878,73.16000000000001,2,5,2,3.88,5,2
TRAIN_1499,OC(=O)C(=O)O.C1CCN(CC1)C2CCN(CC2)C3C4CC5CC(CC3C5)C4,46.643910811108825,392.54,0.7035,5.0383,81.07999999999998,2,4,2,2.92,5,2
TRAIN_1500,CCCN1CCc2[nH]cnc2C13CCN(CC3)C(=O)[C@@H]4C[C@@H](O)CN4,46.27189092530358,347.46,0.7284,5.0732,84.49000000000001,3,5,3,0.22,5,2
TRAIN_1501,CC1CN(CC(C)O1)c2nc3ccccc3nc2C(C#N)S(=O)(=O)c4ccc(C)c(C)c4,82.47863042988432,450.56,0.5947,5.0163,96.18,0,7,4,3.9,5,2
TRAIN_1502,CC(C)N1N=CC(=C(Cl)C1=O)N2CCOCC2,44.40412098316801,257.72,0.8017,3.7467,47.36,0,5,2,1.31,5,2
TRAIN_1503,CC(C)N1NC(=O)c2c1nc3NC(=O)Sc3c2c4cccc(OC(F)F)c4,37.2331,392.39,0.5561,4.0299,92.77,2,6,4,3.48,5,2
TRAIN_1504,Cl.Cc1ccc2c(Nc3ccc(F)c(F)c3)c(cnc2n1)c4onc(n4)C5CC5,62.23231107765916,415.83,0.4865,4.0937,76.73,1,6,4,5.31,4,2
TRAIN_1505,Cc1ccc2[nH]c3nc(N\N=C\c4cc5OCOc5cc4Cl)nnc3c2c1,45.50004554367158,380.8,0.4157,4.0655,97.31,2,7,3,3.64,5,2
TRAIN_1506,CC(C)c1noc(n1)[C@@H]2CCCN2C(=O)Nc3c(C)cnn3C4CCCC4,61.78646250317607,372.47,0.8694,4.4647,89.08000000000001,1,6,4,4.18,5,2
TRAIN_1507,O=C(CNC(=O)Cc1ccccc1)NCC(=O)OCc2cccc(c2)C(=O)c3ccccc3,73.74671006898667,444.49,0.3695,4.2374,101.57000000000002,2,5,10,2.44,5,2
TRAIN_1508,CCc1cc2c(nc(CC)nc2s1)N3CCN(CC3)c4ncccn4,84.5362455714772,354.48,0.7179,4.0052,58.040000000000006,0,7,4,2.93,5,2
TRAIN_1509,CCC(=O)N1CCN(CC1)c2cc(nc(C)n2)n3cnc(C)c3C,49.17038606651294,328.42,0.8568,3.9456,67.15,0,6,3,1.65,5,2
TRAIN_1510,CN1CCC(CC1)N2CCC[C@H]2C(=O)N3CC4=C(C3)C(=O)N(C)C(=N4)C,41.92942169125226,359.47,0.7691,4.4245,61.68,0,6,2,0.49,5,2
TRAIN_1511,CCOC(=O)C1=C(NC(=O)CSc2oc(nn2)c3cc(C)on3)SC4CCCCC14,83.0213192323734,450.54,0.4965,4.8025,120.35,1,10,7,3.32,5,2
TRAIN_1512,CCn1cnc2c(Nc3ccc(OC)c(Cl)c3)nc(Cl)nc12,66.91803577335551,338.2,0.731,3.8951,64.86,1,6,4,3.91,5,2
TRAIN_1513,Cl.CCC(N1CCN(C)CC1)c2nnnn2C3CCCC3,42.0802,314.87,0.8494,4.2819,50.080000000000005,0,6,4,1.91,5,2
TRAIN_1514,COC1C(C)C(NS(=O)(=O)c2ccccc2S(=O)(=O)C)C1(C)C,83.4412798251123,361.49,0.8568,4.7044,89.53999999999999,1,5,5,1.43,5,2
TRAIN_1515,CCC1CCC(CC1)N(CC2=NC(=O)NN2)C3CC3,62.73856494287865,264.37,0.855,3.8183,64.78,2,3,5,2.03,5,2
TRAIN_1516,CN(C)[C@@H]1C[C@@H](CO)N(Cc2c(Cl)ccc(O)c2Cl)C1,38.50453758791127,319.23,0.8931,4.4712,46.94,2,4,4,2.2,5,2
TRAIN_1517,CN1C(=O)NC(=O)c2c1nc3n(Cc4occc4)c(C)c(C)n23,16.37894252388645,313.32,0.596,3.9147,90.23,1,7,2,0.93,5,2
TRAIN_1518,Cc1nc(NCCc2c[nH]cn2)cc(n1)[C@@H]3C[C@H](O)C3,44.72340609134622,273.34,0.7663,3.8473,86.72000000000001,3,5,5,1.4,5,2
TRAIN_1519,CC(C)OCC(=O)N1CCn2c(C1)nnc2C(F)(F)F,24.298747309327823,292.26,0.8357,3.8106,60.25,0,5,3,1.06,5,2
TRAIN_1520,CCN(CC)C(=O)[C@@H]1C[C@@H](N)CN1C(=O)C2=CC=C(C)N(CC)C2=O,33.46980454573783,348.45,0.8432,4.6073,88.63999999999999,1,5,5,0.59,5,2
TRAIN_1521,COc1cc(OC)cc(c1)c2nnc(SCC(=O)NC3CC4CCC3C4)[nH]2,60.05246425655369,388.49,0.7092,5.551,89.13,2,6,7,2.89,5,2
TRAIN_1522,CC(=O)C1=C(NN2CCOCC2)OC(=CC1=O)C,0.5,252.27,0.8026,3.7761,71.78,1,6,3,0.81,5,2
TRAIN_1523,CC(C)NC(=C1C=CC(=C(C#N)C#N)C=C1)c2ccc(NCCO)cc2,95.14966210934108,346.43,0.7361,4.0077,91.87,3,5,6,1.44,5,2
TRAIN_1524,COc1ccc(cc1)N2C(=O)CC(NNC(=O)c3cc(n[nH]3)C(F)(F)F)C2=O,34.388409221201115,397.31,0.5122,4.4697,116.42,3,6,5,1.0,5,2
TRAIN_1525,O=C1CC(CN1)c2ccc(cc2)S(=O)(=O)N3CCOC(COc4ccccc4)C3,8.522835849417163,416.5,0.7757,4.7792,84.94000000000001,1,5,6,1.76,5,2
TRAIN_1526,CCOC(=O)\C(=C\N=C\1/C=CC(=CN1CC=C)Cl)\C#N,17.907336309782323,291.74,0.3614,3.823,67.38,0,5,5,2.2,5,2
TRAIN_1527,Cc1ccc(CC2S\C(=N\N=C\c3ccncc3)\N(Cc4occc4)C2=O)cc1C,84.5803728089224,418.52,0.4403,4.5666,71.06,0,6,6,4.37,5,2
TRAIN_1528,Cn1nc(CNC(=O)Cn2nc(c3CCCc23)C(F)(F)F)c(Cl)c1Cl,44.93337734308497,396.2,0.8648,3.9568,64.74000000000001,1,5,4,2.75,5,2
TRAIN_1529,CC1=C(CC(=O)N2CCN(CC2)C(=O)C3COc4ccccc4O3)C(=O)Oc5cc(O)c(Cl)cc15,0.5,498.92,0.5524,4.7051,109.52,1,7,3,2.51,5,2
TRAIN_1530,Fc1ccc(cc1)C2=NN([C@H]3CC(=O)[C@@H]4OC[C@H]3O4)C(=S)O2,3.493563573823465,322.32,0.7903,5.4003,66.49000000000001,0,7,2,2.27,5,2
TRAIN_1531,Nc1ccc(Sc2nccc(n2)c3cccs3)cc1,46.42044368778557,285.4,0.5848,3.8431,51.8,1,5,3,3.94,5,2
TRAIN_1532,Cl.COc1cc(CC2CC(=NO2)CNCC3CCOCC3)cc4OCOc14,58.06855097892743,398.89,0.7607,4.4736,70.54,1,7,7,2.55,5,2
TRAIN_1533,Cc1nc(C)c(CN2C=NC=C(Br)C2=O)s1,0.5,300.18,0.8534,3.7175,47.78,0,5,2,2.13,5,2
TRAIN_1534,COCCN(C(=O)C)c1nc(C)c(s1)C(=O)Nc2nnc(s2)C(C)C,14.768167051751988,383.5,0.7894,3.9568,97.31,1,8,7,2.68,5,2
TRAIN_1535,[Na+].COC(=O)c1ccc2C(=CC(=C3C(=O)CC(C)(C)CC3=O)[N-]c2c1)O,6.830776714208781,363.35,0.3414,3.9692,94.77,1,5,1,0.61,5,2
TRAIN_1536,CC(=O)N(c1nc(COC(=O)\C=C\c2cnn(C)c2)cs1)c3c(C)cc(C)cc3C,81.363028334173,424.53,0.4368,4.1176,77.32000000000002,0,7,6,4.24,5,2
TRAIN_1537,CCCC(=O)NN1C(=S)Nc2cc(C)[nH]c2C1=O,6.5024408039886765,266.33,0.7373,3.7624,82.68,3,4,3,1.57,5,2
TRAIN_1538,CCSc1nnc(C(F)F)n1NC(=O)CCn2nc(cc2C3CC3)C(F)(F)F,16.997029341764687,424.4,0.5178,4.044,77.63000000000001,1,7,8,3.58,5,2
TRAIN_1539,Cc1nc2c(cnn2c(NCCCn3ccnc3)c1CC=C)c4ccccc4,99.38154717440024,372.48,0.3731,4.0959,60.04,1,6,8,4.13,5,2
TRAIN_1540,Cn1ncc(Cl)c1C(=O)NN2C=Nc3[nH]ncc3C2=N,19.418723833017737,292.69,0.6164,3.8353,117.27,3,7,2,0.01,5,2
TRAIN_1541,CCOC(=O)C1(Cc2ccccc2C(C)(C1)c3ccccc3)C(=O)OCC,58.34129562392509,366.46,0.5917,4.4558,52.60000000000001,0,4,5,4.05,5,2
TRAIN_1542,CCN1C=CC(=O)N=C1SCC#Cc2ccc(Cl)cc2,35.30740232440978,304.8,0.4965,3.8473,34.89,0,4,3,3.06,5,2
TRAIN_1543,O=S1(=O)CC2OC3CS(=O)(=O)CC3OC2C1,0.5,268.31,0.5238,4.6853,86.74000000000001,0,6,0,-1.64,5,2
TRAIN_1544,Cc1ccc(cc1)N2C(=O)C3C4C=CC(C3C2=O)n5cc(cc45)c6ccccc6,59.09525215850459,380.45,0.486,5.747,42.31,0,3,2,4.48,5,2
TRAIN_1545,Br.CC1C2CC(C/C/2=N\Nc3nc(C)c(s3)C(=O)C)C1(C)C,20.410680471830872,386.36,0.6051,5.344,54.35,1,5,3,4.7,5,2
TRAIN_1546,CC(C)n1ncc2C(CC(=Nc12)O)C3CCCCC3,29.41472821082988,261.37,0.8702,4.2351,50.41,1,3,2,4.12,5,2
TRAIN_1547,CC(C)(C)OC(=O)NC1CCN(CC1)C2=NC=CN3C(=O)NN=C23,8.269200701839722,334.38,0.8458,3.9456,104.62,2,7,2,0.91,5,2
TRAIN_1548,CCOC(=O)C1=C(CCC1)N2Nc3nc(C)cc(COC)c3C2=N,34.00969372687317,330.39,0.8224,3.9456,92.99,2,6,5,2.26,5,2
TRAIN_1549,O=C1OC(=C2c3ccccc3c4ccccc24)c5ccccc15,22.394593749457115,296.32,0.4375,3.9561,26.3,0,2,0,4.75,5,2
TRAIN_1550,CN(C)S(=O)(=O)c1cc2C(=O)Nc3ccccc3Oc2cc1NC4CCCC4,7.398849955700712,401.49,0.8165,4.0705,87.74000000000001,2,5,4,3.65,5,2
TRAIN_1551,Cl.Cc1onc(c1)N2C(=O)CC(SCCN)C2=O,0.5,291.76,0.8227,4.1652,89.43,1,6,4,0.73,5,2
TRAIN_1552,[Na+].COc1cccc(c1)N2C(=NC(=O)C(=C2[O-])Cc3cccs3)O,5.8249222590900445,352.35,0.5886,3.9353,87.41000000000001,1,7,4,-1.32,5,2
TRAIN_1553,[Na+].OC1=Nc2c([nH]c3ccc(F)cc23)C(=O)N1\N=C\c4oc(cc4)S(=O)(=O)[O-],0.5,414.31,0.2256,4.044,153.61,2,9,3,-1.89,5,1
TRAIN_1554,CCC(C)OC(=O)c1c2CCCCc2sc1NC(=O)C3CCN(CC3)S(=O)(=O)C,34.62988377951113,442.6,0.6832,4.502,92.78,1,6,6,3.19,5,2
TRAIN_1555,Cn1nc(cc1C(=O)Nc2ccc(F)cc2OC(F)F)C(=O)N3CCOCC3,9.945624793704283,398.34,0.8315,4.0617,85.69,1,6,5,1.89,5,2
TRAIN_1556,CC1(C)CC(CCO1)N2NC(=O)C3=C2N=C(O)CSC3C4CCCCC4,19.84955613849173,379.53,0.8044,4.6776,79.61,2,5,2,4.26,5,2
TRAIN_1557,COc1cc(OC)c(\C=N\N=C\2/NC(=O)C(CC(=O)O)S2)cc1OC,20.075395653457942,367.38,0.5471,4.3836,118.81,2,8,7,1.11,5,2
TRAIN_1558,Cc1ccc(cc1)S(=O)(=O)c2c[nH]c3ccc(O)c(CC=C)c23,73.84778416691277,327.41,0.7171,3.9147,70.16,2,3,4,3.74,5,2
TRAIN_1559,CCC1(C)Cc2c(CO1)sc3N=NNC(=O)c23,13.204662717370525,251.31,0.8359,4.1778,67.87,1,5,1,1.62,5,2
TRAIN_1560,OC(=O)C1CC=CCC1C(=O)\N=C\2/NC=CS2,4.042527317895178,252.3,0.775,4.4216,82.51999999999998,2,3,2,1.17,5,2
TRAIN_1561,O=C1C=CC2=C3N1CC(CN4CCC(CC4)NCc5cc6CCCOc6cn5)N3C(=O)C=N2,12.344735333460733,448.53,0.6244,4.6685,94.28,1,9,5,1.09,5,2
TRAIN_1562,CCOc1ccc(NC2=C(F)C=N\C(=N\c3ccc(OCC)cc3)\N2)cc1,21.81609714573598,368.41,0.6514,4.0567,71.53,2,5,7,4.32,5,2
TRAIN_1563,CC1(C)C2(C)CCC1(OC2=O)C(=O)N(c3ccccn3)c4ccccn4,70.28861,351.41,0.7938,5.329,72.39000000000001,0,5,3,3.26,5,2
TRAIN_1564,COc1cc(cc(OC)c1OC)C2CC(=O)c3cc4c(O)n[nH]c4nc3C2,24.890989003352843,369.38,0.7278,4.4558,106.56000000000002,2,7,4,2.6,5,2
TRAIN_1565,CCCS(=O)(=O)c1c(C(=O)c2ccc(OC)cc2)n3ccncc3c1S(=O)(=O)CCC,72.95311224223894,464.57,0.4476,4.1421,111.88,0,8,9,2.94,5,2
TRAIN_1566,Br.Cc1cc(cc2sc(N)nc12)C34CC5CC(CC(C5)C3)C4,28.41582266386395,379.37,0.7367,4.8629,38.91,1,3,1,5.23,4,2
TRAIN_1567,CCOC(=O)c1c([nH]n2c(nnc12)C(F)F)C(F)(F)F,26.958289178812777,298.17,0.6962,3.7979,72.28,1,5,3,2.19,5,2
TRAIN_1568,Cc1ccc(cc1)C2SCC3N2C(=S)N(C3=O)c4cnn(C)c4C,64.89759046609802,358.49,0.7724,4.6062,41.37,0,5,2,2.78,5,2
TRAIN_1569,CCc1cc(O)nc(Cn2c(N)nc(C#N)c2C#N)n1,18.551847540955123,269.27,0.8174,3.823,137.43,2,8,3,0.31,5,2
TRAIN_1570,CC(C)Cc1nn2cnnc(O)c2c1Br,10.461581224050178,271.12,0.904,3.6883,63.31,1,5,2,1.79,5,2
TRAIN_1571,Clc1c(nn2cc(Br)cnc12)C(=O)OCC3CCCN4CCCCC34,1.874467974219556,427.73,0.701,4.6564,59.73000000000001,0,6,3,3.57,5,2
TRAIN_1572,Nc1nc(nn1c2ccccc2)N3C(=O)C4CC=CCC4C3=O,8.130222538783599,309.33,0.6664,4.5964,94.11,1,6,2,1.31,5,2
TRAIN_1573,CC(C)c1ccc(cc1)C2OC(=NN2C(=O)C)c3ccc(C)cc3,63.68972,322.41,0.8424,4.3624,41.9,0,3,3,4.36,5,2
TRAIN_1574,CC1=C(C#N)C(NC(=O)OC(C)(C)C)(C(=N1)O)C(F)(F)F,30.13915188575996,305.26,0.7781,4.209,94.71,2,4,1,2.58,5,2
TRAIN_1575,CC(C)c1cc(C(=O)N)c(NC(=O)\C(=C\c2ccccc2)\c3ccccc3)s1,22.795893195281693,390.51,0.4512,4.0705,72.19,2,3,6,5.15,4,2
TRAIN_1576,COC(=O)c1sccc1N2C(=O)C\C(=C\c3c[nH]c4ncccc34)\C2=O,27.06426002814308,367.39,0.4365,4.017,92.36,1,6,3,2.76,5,2
TRAIN_1577,Cc1cc(C)c2c(NC(=O)C34CC5CC(C3)CC(C5)(C4)n6cncn6)n[nH]c2n1,74.71813491305178,391.48,0.7143,5.747,101.38,2,6,3,3.1,5,2
TRAIN_1578,CC(C)c1cc([nH]n1)c2nnc3sc(nn23)C45CC6CC(CC(C6)C4)C5,35.30045341625697,368.51,0.7531,5.003,71.75999999999999,1,6,3,4.17,5,2
TRAIN_1579,CC1(C)C2CCC3(C)OC(=O)N(Cc4ccccc14)C23C,33.24357660302624,285.39,0.7242,4.6871,29.54,0,2,0,3.86,5,2
TRAIN_1580,COc1ccc(C2CC(=Nc3c(cn(c23)c4cc(F)cc(F)c4)C(=O)O)O)c(OC)c1OC,19.42740996820873,458.42,0.5597,4.6248,102.51000000000002,2,6,6,4.6,5,2
TRAIN_1581,CCOC(=O)C1=NN(C)c2nc(SC)nn2C1=O,1.4088911279815193,269.29,0.5587,3.7624,91.38,0,9,3,-0.28,5,2
TRAIN_1582,Fc1ccc(cc1)C(=O)C2C3C(C4N2N=Cc5ccccc45)C(=O)NC3=O,0.5,363.35,0.6503,5.0157,78.84,1,5,2,1.67,5,2
